customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3987-KQDDU,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,77.77,622.16,No
3404-JNXAX,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.44,4222.0,No
5131-PONJI,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.73,4451.04,No
2845-AFFTX,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.13,3918.94,Yes
3489-VSFRD,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),65.31,3461.43,No
3345-JHUEO,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.85,51.7,No
5815-HGGHV,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,66.04,1254.76,No
5260-UMPWX,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.44,631.12,No
2249-YPRNG,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.43,1843.31,No
7410-YTJIK,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.94,455.64,Yes
4626-GYCZP,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.43,507.15,Yes
5649-RXQTV,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.18,5059.0,No
2674-MIAHT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,88.27,88.27,No
2576-HXMPA,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.93,0.0,No
7587-AOVVU,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,107.54,2580.96,No
5590-BYNII,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.62,1930.78,Yes
6898-MDLZW,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.16,581.6,Yes
3237-AJGEH,Female,0,Yes,Yes,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.15,0.0,Yes
4707-YNOQA,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.64,916.48,No
9357-UJRUN,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.68,1349.64,No
1591-NFNLQ,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.7,4017.6,Yes
8648-PFRMP,Female,1,No,No,11,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.05,572.55,No
7663-CUXZB,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,120.77,6763.12,No
0258-NOKBL,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.72,191.44,No
1163-VIPRI,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.1,7366.4,No
2815-CPTUL,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.99,215.97,Yes
9348-ROUAI,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.64,5280.48,No
9443-JUBUO,Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.75,5019.75,No
0596-BQCEQ,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,6188.45,Yes
1481-ZUWZA,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.43,2560.75,Yes
3043-TYBNO,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,67.37,67.37,No
4830-FAXFM,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.52,488.32,No
5906-BFOZT,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.97,0.0,No
2960-NKRSO,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.93,1956.46,No
8996-ZROXE,Male,1,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,59.84,3291.2,No
5598-IKHQQ,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.28,1951.32,No
0397-ZXWQF,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.43,1499.52,No
5266-PFRQK,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.2,1387.2,No
4674-HGNUA,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.02,6511.4,No
6765-MBQNU,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.46,746.58,Yes
9786-IJYDL,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.29,3851.86,No
1303-SRDOK,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),70.42,3802.68,No
3769-MHZNV,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.57,854.67,No
6295-OSINB,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,114.69,8028.3,Yes
3308-MHOOC,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.94,0.0,No
2309-OSFEU,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,38.54,308.32,Yes
2207-QPJED,Female,1,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.22,3262.7,No
4177-JPDFU,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.06,350.6,Yes
2239-CFOUJ,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.53,0.0,No
8046-DNVTL,Male,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),44.63,2677.8,No
2209-XADXF,Female,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.83,0.0,No
6620-JDYNW,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.35,1077.6,No
1891-FZYSA,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.92,6522.56,Yes
4770-UEZOX,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.88,0.0,Yes
1038-RQOST,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.7,390.6,No
7613-LLQFO,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.31,853.1,Yes
4568-TTZRT,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,123.9,No
9513-DXHDA,Male,0,No,No,26,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.63,2226.38,No
2640-PMGFL,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.78,1938.72,Yes
3801-HMYNL,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.33,0.0,Yes
0516-QREYC,Female,1,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.32,628.36,No
9685-WKZGT,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.81,957.72,Yes
6022-UGGSO,Female,1,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.28,2386.12,Yes
8084-OIVBS,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.6,220.8,No
8896-BQTTI,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.54,0.0,No
3865-QBWSJ,Male,1,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.71,2999.85,No
3352-RICWQ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.34,164.04,No
2160-GPFXD,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),71.93,3812.29,No
2065-MMKGR,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),76.25,2135.0,No
5857-TYBCJ,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.94,3851.54,No
1498-NHTLT,Male,0,Yes,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.09,5283.22,No
4484-CGXFK,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.41,112.82,Yes
1402-PTHGN,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,62.35,997.6,No
4176-RELJR,Male,1,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.02,1756.3,No
6214-EDAKZ,Female,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.74,1194.8,Yes
5199-FPUSP,Male,0,No,Yes,32,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),41.49,1327.68,No
6377-KSLXC,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.1,92.4,No
1796-JANOW,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.82,26.82,No
0238-WHBIQ,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.88,6381.48,No
8735-NBLWT,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.32,210.56,No
6651-RLGGM,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.02,1783.32,No
6127-ISGTU,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.15,1382.25,Yes
1614-JBEBI,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.57,171.99,No
8740-XLHDR,Male,0,No,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,47.31,141.93,Yes
1208-DNHLN,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),55.7,1114.0,Yes
1761-AEZZR,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.06,0.0,Yes
3923-CSIHK,Female,1,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.27,3678.69,Yes
5696-EXCYS,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.9,398.4,No
5795-KTGUD,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.06,7575.02,No
7120-RFMVS,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.99,0.0,Yes
7924-GJZFI,Female,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.54,1683.88,No
4702-HDRKD,Male,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.95,3428.7,No
8512-WIWYV,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,616.5,No
5897-ZYEKH,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,112.85,7222.4,No
5456-ITGIC,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),68.71,4740.99,No
7317-GGVPB,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.18,7878.42,Yes
1406-PUQVY,Male,0,No,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.53,0.0,No
1322-AGOQM,Male,0,No,No,44,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.88,1402.72,Yes
3677-IYRBF,Female,1,No,No,0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,35.45,0.0,Yes
5692-FPTAH,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.79,0.0,No
9114-AAFQH,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,67.72,3115.12,No
8715-KKTFG,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.63,6350.17,No
1550-LOAHA,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.93,2491.97,Yes
1728-BQDMA,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.22,0.0,No
0268-QKIWO,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.88,19.88,Yes
0876-WDUUZ,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.6,271.8,Yes
5117-ZSMHQ,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),96.03,6626.07,No
5151-HQRDG,Male,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.91,1934.94,No
0960-HUWBM,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.33,6677.12,No
6465-GSRCL,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.14,7071.24,No
0617-FHSGK,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.25,3852.0,Yes
0263-FJTQO,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),78.5,3846.5,No
7319-ZNRTR,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.09,602.16,No
2858-MOFSQ,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.92,782.88,Yes
7503-EPSZW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.55,1924.55,No
7089-XXAYG,Male,0,Yes,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.96,989.12,No
8118-LSUEL,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.58,2322.18,No
8070-AAWZP,Male,1,Yes,No,22,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.73,896.06,No
1666-JXLKU,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,3686.4,Yes
7855-DIWPO,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.63,1253.34,No
5133-POWUA,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.05,0.0,No
5652-MSDEY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.64,621.12,No
7005-CCBKV,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.57,259.71,Yes
1810-BOHSY,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),99.77,4888.73,Yes
1784-BXEFA,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.07,208.56,No
7351-MHQVU,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.0,208.0,No
9224-VTYID,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,92.09,4236.14,No
9500-IWPXQ,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,80.31,4657.98,No
5762-TJXGK,Female,0,No,No,50,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.62,3131.0,No
4504-YOULA,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.16,2150.28,No
5569-IDSEY,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),109.24,7646.8,Yes
4250-FDVOU,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,62.2,186.6,Yes
7284-ZZLOH,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),57.84,2487.12,No
5277-ZLOOR,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.08,88.08,Yes
2141-RRYGO,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.01,219.03,Yes
1777-JYQPJ,Male,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,30.95,0.0,No
6376-GAHQE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.23,158.46,Yes
3401-URHDA,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),64.41,3156.09,No
1599-EAHXY,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.35,1702.3,No
8631-XVRZL,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.38,219.04,No
5052-PNLOS,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.18,0.0,Yes
3853-LYGAM,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.99,1439.85,No
6979-ZNSFF,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.6,458.0,Yes
5751-USDBL,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,82.63,3635.72,No
5680-LQOGP,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.16,5686.56,No
2386-LAHRK,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.03,0.0,Yes
8189-DUKMV,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.77,51.54,No
6032-IGALN,Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.69,0.0,Yes
9931-DCEZH,Male,0,No,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),61.18,1651.86,No
1898-JSNDC,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,2447.55,No
0315-LVCRK,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.39,813.51,No
3911-RSNHI,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),66.23,4636.1,No
2410-CIYFZ,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.35,0.0,No
4248-HCETZ,Male,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.23,2471.67,Yes
5505-OVWQW,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.19,407.85,No
7271-AJDTL,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.65,4973.8,No
1867-TJHTS,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.07,4563.99,No
0516-WJVXC,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.77,109.54,Yes
9174-FKWZE,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.68,0.0,Yes
6860-YRJZP,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.27,618.16,No
4429-WYGFR,Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52.87,1268.88,No
2817-LVCPP,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.2,1017.6,No
5038-ETMLM,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.25,7883.25,No
5056-FIMPT,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.99,4427.59,No
4521-WFJAI,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.13,1702.89,No
6569-KTMDU,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.97,0.0,No
8809-RIHDD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.32,7761.72,Yes
8809-XKHMD,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.76,7437.96,No
0396-YCHWO,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.44,3312.96,Yes
0867-LDTTC,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.87,331.48,No
4822-NGOCH,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.23,1094.76,Yes
